Position,Track Name,Artist,Streams,URL,Day Start Date
21,IDGAF,Dua Lipa,667646,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,2018-01-24
22,Candy Paint,Post Malone,664529,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf,2018-01-24
23,XO TOUR Llif3,Lil Uzi Vert,653972,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,2018-01-24
24,River (feat. Ed Sheeran),Eminem,639830,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD,2018-01-24
25,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,636371,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y,2018-01-24
26,Sick Boy,The Chainsmokers,631710,https://open.spotify.com/track/7jqDzXJS0K0Re8uphYNit0,2018-01-24
27,Plain Jane,A$AP Ferg,611697,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9,2018-01-24
28,MotorSport,Migos,598427,https://open.spotify.com/track/1YZfcVLbbJwfizR5cDOp3q,2018-01-24
29,Bank Account,21 Savage,593065,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G,2018-01-24
30,Congratulations,Post Malone,589785,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,2018-01-24
31,Betrayed,Lil Xan,588241,https://open.spotify.com/track/6NWl2m8asvH83xjuXVNsuG,2018-01-24
32,HUMBLE.,Kendrick Lamar,578829,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,2018-01-24
33,Wolves,Selena Gomez,564931,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC,2018-01-24
34,Perfect,Ed Sheeran,563705,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2018-01-24
35,Nowadays (feat. Landon Cube),Lil Skies,563007,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp,2018-01-24
36,Mine,Bazzi,560996,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M,2018-01-24
37,This Is Me,Keala Settle,550029,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U,2018-01-24
38,Young Dumb & Broke,Khalid,539901,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,2018-01-24
39,Gucci Gang,Lil Pump,530361,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc,2018-01-24
40,I Get The Bag (feat. Migos),Gucci Mane,526939,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0,2018-01-24
41,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,519491,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH,2018-01-24
42,Too Good At Goodbyes,Sam Smith,516890,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,2018-01-24
43,New Rules,Dua Lipa,502937,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,2018-01-24
44,1-800-273-8255,Logic,499671,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,2018-01-24
45,Roll In Peace (feat. XXXTENTACION),Kodak Black,498145,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI,2018-01-24
46,Bodak Yellow,Cardi B,473598,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM,2018-01-24
47,Location,Khalid,469019,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,2018-01-24
48,Tell Me You Love Me,Demi Lovato,467649,https://open.spotify.com/track/5Htb1uFQ1KrkFXlefS8oGj,2018-01-24
49,Wanted You (feat. Lil Uzi Vert),NAV,466148,https://open.spotify.com/track/790MhTXPFrYkrqCKvpg4t1,2018-01-24
50,goosebumps,Travis Scott,439980,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,2018-01-24
51,KEKE,6ix9ine,436680,https://open.spotify.com/track/0zl3PdjIl320fK0pxBGWNR,2018-01-24
52,Thunder,Imagine Dragons,428901,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,2018-01-24
53,Silence,Marshmello,424789,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,2018-01-24
54,Wait,Maroon 5,423768,https://open.spotify.com/track/1Qg9jWGDkKAGZXj5v2OG59,2018-01-24
55,Real Friends,Camila Cabello,423545,https://open.spotify.com/track/3iq9nhbI8fcnNamxMft1uv,2018-01-24
56,Jocelyn Flores,XXXTENTACION,418872,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2018-01-24
57,BUTTERFLY EFFECT,Travis Scott,418220,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX,2018-01-24
58,End Game,Taylor Swift,417092,https://open.spotify.com/track/2x0WlnmfG39ZuDmstl9xfX,2018-01-24
59,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,404914,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc,2018-01-24
60,Unforgettable,French Montana,403417,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,2018-01-24
61,Red Roses (feat. Landon Cube),Lil Skies,400852,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY,2018-01-24
62,Bad At Love,Halsey,400082,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl,2018-01-24
63,My My My!,Troye Sivan,398517,https://open.spotify.com/track/2Tq2R8sRftNEqdgJK5HadO,2018-01-24
64,Fuck Love (feat. Trippie Redd),XXXTENTACION,397545,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,2018-01-24
65,Sorry Not Sorry,Demi Lovato,392181,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P,2018-01-24
66,I Miss You (feat. Julia Michaels),Clean Bandit,390071,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL,2018-01-24
67,What Lovers Do (feat. SZA),Maroon 5,378009,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k,2018-01-24
68,Slippery (feat. Gucci Mane),Migos,368603,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE,2018-01-24
69,Ice Tray,Quality Control,363794,https://open.spotify.com/track/3wdfLVUhmX64lIyWIIEW8s,2018-01-24
70,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,362613,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,2018-01-24
71,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,358560,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI,2018-01-24
72,Rubbin Off The Paint,YBN Nahmir,358285,https://open.spotify.com/track/0taOCiup4HNG9LmbduVlJj,2018-01-24
73,Saint,Huncho Jack,352523,https://open.spotify.com/track/7foypmc7KZyU716Yv63BPe,2018-01-24
74,DNA.,Kendrick Lamar,352043,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj,2018-01-24
75,Shape of You,Ed Sheeran,347628,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2018-01-24
76,The Greatest Show,Hugh Jackman,336500,https://open.spotify.com/track/43ay9lQZ5rfNcOOHhRF2cM,2018-01-24
77,Go Flex,Post Malone,327585,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ,2018-01-24
78,i Shyne,Carnage,324553,https://open.spotify.com/track/0AcHbiMs86CCgprvc7E1gs,2018-01-24
79,Filthy,Justin Timberlake,323651,https://open.spotify.com/track/1L3NV7VrCiuE8C5QlhdeQL,2018-01-24
80,Believer,Imagine Dragons,320678,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6,2018-01-24
81,New Freezer (feat. Kendrick Lamar),Rich The Kid,319651,https://open.spotify.com/track/4pYZLpX23Vx8rwDpJCpPTA,2018-01-24
82,Passionfruit,Drake,319563,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd,2018-01-24
83,GUMMO,6ix9ine,316816,https://open.spotify.com/track/2vjmyyAnDUzilFYxOlTdO1,2018-01-24
84,Feel It Still,Portugal. The Man,312851,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK,2018-01-24
85,Never Enough,Loren Allred,311281,https://open.spotify.com/track/0Gl5s8IhMmQE5YQwM8Qx1J,2018-01-24
86,A Million Dreams,Ziv Zaifman,308486,https://open.spotify.com/track/0RoA7ObU6phWpqhlC9zH4Z,2018-01-24
87,Ghostface Killers,21 Savage,306641,https://open.spotify.com/track/5u6vkDnOyaf8LsteDAj2ub,2018-01-24
88,Marry Me,Thomas Rhett,306253,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc,2018-01-24
89,Redbone,Childish Gambino,304008,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y,2018-01-24
90,Love Galore (feat. Travis Scott),SZA,302518,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs,2018-01-24
91,Échame La Culpa,Luis Fonsi,297307,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK,2018-01-24
92,The Other Side,Hugh Jackman,293693,https://open.spotify.com/track/2cKovq3l6OJjhVVDbVKOsr,2018-01-24
93,How Long,Charlie Puth,291360,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi,2018-01-24
94,Supastars,Migos,290230,https://open.spotify.com/track/1osH2do9vncBrg7jT36O5S,2018-01-24
95,The Weekend - Funk Wav Remix,SZA,289174,https://open.spotify.com/track/0P6AWOA4LG1XOctzaVu5tt,2018-01-24
96,Losin Control,Russ,285069,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d,2018-01-24
97,Rake It Up,Yo Gotti,284333,https://open.spotify.com/track/4knL4iPxPOZjQzTUlELGSY,2018-01-24
98,White Iverson,Post Malone,283298,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w,2018-01-24
99,Relationship (feat. Future),Young Thug,282027,https://open.spotify.com/track/25oOaleife6E2MIKmFkPvg,2018-01-24
100,Magnolia,Playboi Carti,281555,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl,2018-01-24
101,Tip Toe (feat. French Montana),Jason Derulo,281310,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6,2018-01-24
102,Capital Letters,Hailee Steinfeld,280734,https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO,2018-01-24
103,Mask Off,Future,279204,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx,2018-01-24
104,Sensualidad,Bad Bunny,278742,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw,2018-01-24
105,Sucker for You,Matt Terry,274989,https://open.spotify.com/track/4vkVvmjIiQibQ6zJnC1Q9z,2018-01-24
106,Spotlight,Marshmello,274592,https://open.spotify.com/track/6VrCmhRBFnuGKmtNfk4jDs,2018-01-24
107,Designer,Lil Pump,272456,https://open.spotify.com/track/1LXbv9jiTtdBdHadZ317Gt,2018-01-24
108,It's A Vibe,2 Chainz,270893,https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6,2018-01-24
109,Dark Knight Dummo (Feat. Travis Scott),Trippie Redd,270355,https://open.spotify.com/track/3YeJXuRSNS5FYwOsDu44kD,2018-01-24
110,Say You Won't Let Go,James Arthur,269569,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2018-01-24
111,Attention,Charlie Puth,267859,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,2018-01-24
112,Bad and Boujee (feat. Lil Uzi Vert),Migos,266590,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,2018-01-24
113,What Ifs,Kane Brown,265614,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W,2018-01-24
114,I Like Me Better,Lauv,263480,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9,2018-01-24
115,Body Like A Back Road,Sam Hunt,261113,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO,2018-01-24
116,Fake Love,Drake,260017,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,2018-01-24
117,Transportin',Kodak Black,259338,https://open.spotify.com/track/1WIZiOuNO3woKfdlSK2gNn,2018-01-24
118,Everybody Dies In Their Nightmares,XXXTENTACION,258246,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7,2018-01-24
119,Bounce Back,Big Sean,258058,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF,2018-01-24
120,The Weekend,SZA,256778,https://open.spotify.com/track/6gU9OKjOE7ghfEd55oRO57,2018-01-24
121,Sauce It Up,Lil Uzi Vert,255454,https://open.spotify.com/track/1uL78kFWxhz3umTMWJu8n5,2018-01-24
122,For You (Fifty Shades Freed) (& Rita Ora),Liam Payne,254174,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC,2018-01-24
123,Strip That Down,Liam Payne,252470,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ,2018-01-24
124,iSpy (feat. Lil Yachty),KYLE,251159,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL,2018-01-24
125,Go Legend (& Metro Boomin),Big Sean,250761,https://open.spotify.com/track/3wAI7MIQtTgwcRmwchPZBc,2018-01-24
126,That's What I Like,Bruno Mars,248222,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2018-01-24
127,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",Machine Gun Kelly,248168,https://open.spotify.com/track/0OI7AFifLSoGzpb8bdBLLV,2018-01-24
128,do re mi,blackbear,246562,https://open.spotify.com/track/3Q3myFA7q4Op95DOpHplaY,2018-01-24
129,Tunnel Vision,Kodak Black,245938,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4,2018-01-24
130,Crew (feat. Brent Faiyaz & Shy Glizzy),GoldLink,245546,https://open.spotify.com/track/15EPc80XuFrb2LmOzGjuRg,2018-01-24
131,No Role Modelz,J. Cole,245292,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,2018-01-24
132,Come Alive,Hugh Jackman,240114,https://open.spotify.com/track/5xNUR50KxswPRAvx7S163g,2018-01-24
133,Greatest Love Story,LANCO,238837,https://open.spotify.com/track/2yQZwi1P8AkkxxFhQ8rMEK,2018-01-24
134,From Now On,Hugh Jackman,238730,https://open.spotify.com/track/3IkWmgGsXbsafrunwPojXO,2018-01-24
135,Portland,Drake,238297,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h,2018-01-24
136,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,237848,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,2018-01-24
137,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,237011,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n,2018-01-24
138,T-Shirt,Migos,236963,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7,2018-01-24
139,The Race,Tay-K,236367,https://open.spotify.com/track/3wGXyJGsCf1myH5MooQIqE,2018-01-24
140,Dusk Till Dawn - Radio Edit,ZAYN,235786,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv,2018-01-24
141,Love Scars,Trippie Redd,235058,https://open.spotify.com/track/0AICBlLzFCTpUqmAbtzB2z,2018-01-24
142,Dubai Shit,Huncho Jack,234093,https://open.spotify.com/track/6urLjX35oXXRYtcH1b3dCh,2018-01-24
143,When It Rains It Pours,Luke Combs,233864,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l,2018-01-24
144,Supplies,Justin Timberlake,233705,https://open.spotify.com/track/4Z6YruMINNspGet1gQyYlK,2018-01-24
145,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,233651,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817,2018-01-24
146,Despacito - Remix,Luis Fonsi,231230,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,2018-01-24
147,Unforgettable,Thomas Rhett,223500,https://open.spotify.com/track/30MM5jWpUmOxtTNd9Ey5LZ,2018-01-24
148,Pills & Automobiles,Chris Brown,223334,https://open.spotify.com/track/5gx2E5aIXMRBellPZW1up5,2018-01-24
149,wokeuplikethis*,Playboi Carti,223051,https://open.spotify.com/track/59J5nzL1KniFHnU120dQzt,2018-01-24
150,PRBLMS,6LACK,222800,https://open.spotify.com/track/4AtZRwSR8BOTTQg5ihSggt,2018-01-24
151,KOODA,6ix9ine,222444,https://open.spotify.com/track/5NT0aZqWImC9fTzkW4z48o,2018-01-24
152,In Case You Didn't Know,Brett Young,221751,https://open.spotify.com/track/10M2Ex445zw585Ducldzkw,2018-01-24
153,One Dance,Drake,221436,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,2018-01-24
154,Heaven,Kane Brown,221027,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7,2018-01-24
155,Yours,Russell Dickerson,220671,https://open.spotify.com/track/6RSNKGdv3nDTHqgw4bdzyF,2018-01-24
156,Issues,Julia Michaels,220586,https://open.spotify.com/track/7vu0JkJh0ldukEYbTVcqd0,2018-01-24
157,Lust,Lil Skies,220361,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S,2018-01-24
158,Closer,The Chainsmokers,219871,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2018-01-24
159,Mi Gente,J Balvin,219838,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,2018-01-24
160,Anywhere,Rita Ora,218944,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2,2018-01-24
161,Die For You,The Weeknd,217865,https://open.spotify.com/track/2LBqCSwhJGcFQeTHMVGwy3,2018-01-24
162,Don't,Bryson Tiller,217852,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC,2018-01-24
163,Plain Jane REMIX,A$AP Ferg,217324,https://open.spotify.com/track/2YzmfPLqUx5CJOaw5ThsBV,2018-01-24
164,Look What You Made Me Do,Taylor Swift,217274,https://open.spotify.com/track/5troof8mcGO3AafoDbk1gc,2018-01-24
165,'Till I Collapse,Eminem,216691,https://open.spotify.com/track/6yr8GiTHWvFfi4o6Q5ebdT,2018-01-24
166,Miss You (with Major Lazer & Tory Lanez),Cashmere Cat,216304,https://open.spotify.com/track/7HdZY9UJTylIiNcSDFyUDc,2018-01-24
167,Exchange,Bryson Tiller,214015,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN,2018-01-24
168,20 Min,Lil Uzi Vert,210878,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng,2018-01-24
169,Heartache On The Dance Floor,Jon Pardi,210201,https://open.spotify.com/track/0w3Q14i073jLoew1hgJkwD,2018-01-24
170,Tightrope,Michelle Williams,209276,https://open.spotify.com/track/0GVuLQtPXFaL18ijEOqoAa,2018-01-24
171,Icon,Jaden Smith,208940,https://open.spotify.com/track/22nyEAEM29tcBRhukR089b,2018-01-24
172,All On Me,Devin Dawson,208204,https://open.spotify.com/track/2mfahQ0EaaZWq4cFNg6A1o,2018-01-24
173,Something Just Like This,The Chainsmokers,207841,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2018-01-24
174,So Far Away (feat. Jamie Scott & Romy Dya),Martin Garrix,207017,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM,2018-01-24
175,La Modelo,Lean Trap,206267,https://open.spotify.com/track/76DNqvSyzL9VCkhlnByqLf,2018-01-24
176,Poles 1469,Trippie Redd,205781,https://open.spotify.com/track/4fC5jw1TI59GH1emfN1wtk,2018-01-24
177,Money Longer,Lil Uzi Vert,205395,https://open.spotify.com/track/0B8QzDH7YWih85V5SEMnyJ,2018-01-24
178,Myself,NAV,205082,https://open.spotify.com/track/05nbZ1xxVNwUTcGwLbp7CN,2018-01-24
179,Starboy,The Weeknd,204319,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,2018-01-24
180,Look At Me!,XXXTENTACION,203085,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s,2018-01-24
181,...Ready For It?,Taylor Swift,202138,https://open.spotify.com/track/2yLa0QULdQr0qAIvVwN6B5,2018-01-24
182,Lemon - Edit,N.E.R.D,201630,https://open.spotify.com/track/2LKlHBPHxLG5ArAXfF148n,2018-01-24
183,She Loves Control,Camila Cabello,201620,https://open.spotify.com/track/5HwnezK198pJCEj1l2Adjy,2018-01-24
184,Slow Hands,Niall Horan,201543,https://open.spotify.com/track/38yBBH2jacvDxrznF7h08J,2018-01-24
185,Saved,Khalid,200032,https://open.spotify.com/track/248OFOZef6ShXv6DGgbnxU,2018-01-24
186,Caroline,Aminé,199651,https://open.spotify.com/track/5hTpBe8h35rJ67eAWHQsJx,2018-01-24
187,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,Lil Uzi Vert,198147,https://open.spotify.com/track/6GNifiuBPrKFpwNBYnooFm,2018-01-24
188,Praying,Kesha,197625,https://open.spotify.com/track/0jdny0dhgjUwoIp5GkqEaA,2018-01-24
189,X (feat. Future),21 Savage,197535,https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO,2018-01-24
190,No Option,Post Malone,195195,https://open.spotify.com/track/6M0IsaUX4GNyto4niSegfI,2018-01-24
191,Stay,Zedd,194808,https://open.spotify.com/track/0I20rLT2MJDhcF96AjbNYo,2018-01-24
192,Best Part,H.E.R.,194106,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig,2018-01-24
193,Do Right,Glades,194015,https://open.spotify.com/track/45w70aQhNwke1yrQZO0ffm,2018-01-24
194,There's Nothing Holdin' Me Back,Shawn Mendes,193905,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu,2018-01-24
195,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,193182,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,2018-01-24
196,beibs in the trap,Travis Scott,192259,https://open.spotify.com/track/0ESJlaM8CE1jRWaNtwSNj8,2018-01-24
197,Broccoli (feat. Lil Yachty),DRAM,191150,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol,2018-01-24
198,Criminal,Natti Natasha,190801,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C,2018-01-24
199,EL BAÑO,Enrique Iglesias,190569,https://open.spotify.com/track/2vvdTrdryjsl8DmPIMDWZU,2018-01-24
200,Lemon,N.E.R.D,190491,https://open.spotify.com/track/4PpuH4mxL0rD35mOWaLoKS,2018-01-24
1,God's Plan,Drake,4739798,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,2018-01-25
2,rockstar,Post Malone,1214660,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx,2018-01-25
3,Diplomatic Immunity,Drake,1112166,https://open.spotify.com/track/5goGDc74vVREyN8al8CkPh,2018-01-25
4,Finesse (Remix) [feat. Cardi B],Bruno Mars,961757,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i,2018-01-25
5,I Fall Apart,Post Malone,952911,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,2018-01-25
6,Ric Flair Drip (& Metro Boomin),Offset,920726,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,2018-01-25
7,No Limit,G-Eazy,918319,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW,2018-01-25
8,All The Stars (with SZA),Kendrick Lamar,881701,https://open.spotify.com/track/12SJpYZEdj4kzWZ8FPFg4Y,2018-01-25
9,Havana,Camila Cabello,876825,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,2018-01-25
10,Bartier Cardi (feat. 21 Savage),Cardi B,835184,https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT,2018-01-25
11,Never Be the Same,Camila Cabello,815092,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ,2018-01-25
12,Codeine Dreaming (feat. Lil Wayne),Kodak Black,810091,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J,2018-01-25
13,PICK IT UP (feat. A$AP Rocky),Famous Dex,797711,https://open.spotify.com/track/3ncgNpxLoBQ65ABk4djDyd,2018-01-25
14,Him & I (with Halsey),G-Eazy,791989,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4,2018-01-25
15,Let You Down,NF,791391,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2018-01-25
16,Stir Fry,Migos,759131,https://open.spotify.com/track/4fndbjoz1qJyK6JcLdKfzm,2018-01-25
17,LOVE. FEAT. ZACARI.,Kendrick Lamar,743366,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As,2018-01-25
18,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,706496,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn,2018-01-25
19,Sky Walker (feat. Travis Scott),Miguel,702194,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf,2018-01-25
20,Mine,Bazzi,682994,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M,2018-01-25
21,Candy Paint,Post Malone,679765,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf,2018-01-25
22,Rewrite The Stars,Zac Efron,679703,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN,2018-01-25
23,IDGAF,Dua Lipa,664556,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,2018-01-25
24,XO TOUR Llif3,Lil Uzi Vert,661982,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,2018-01-25
25,Sick Boy,The Chainsmokers,643138,https://open.spotify.com/track/7jqDzXJS0K0Re8uphYNit0,2018-01-25
26,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,637289,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y,2018-01-25
27,River (feat. Ed Sheeran),Eminem,630806,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD,2018-01-25
28,Plain Jane,A$AP Ferg,610427,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9,2018-01-25
29,Betrayed,Lil Xan,609798,https://open.spotify.com/track/6NWl2m8asvH83xjuXVNsuG,2018-01-25
30,Bank Account,21 Savage,608749,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G,2018-01-25
31,MotorSport,Migos,603132,https://open.spotify.com/track/1YZfcVLbbJwfizR5cDOp3q,2018-01-25
32,Congratulations,Post Malone,598119,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,2018-01-25
33,HUMBLE.,Kendrick Lamar,593064,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,2018-01-25
