Position,Track Name,Artist,Streams,URL,Day Start Date,Acousticness,Album,Danceability,Duration (ms),Energy,Explicit,Image,Instrumentalness,Key,Liveness,Loudness,Mode,Popularity,Speechiness,Tempo,Time Signature,Valence
185,Closer,The Chainsmokers,200234,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2018-01-29,0.414,Closer,0.748,244960,0.524,False,https://i.scdn.co/image/2e244b9284d317b2019bb9fd44d9a086210d4974,0.0,8,0.111,-5.599,1,86,0.0338,95.01,4,0.661
186,Best Part,H.E.R.,198987,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig,2018-01-29,0.795,H.E.R.,0.473,209400,0.371,False,https://i.scdn.co/image/4dd269a764e56df17021cdd4874b78b0cedb0079,0.0,4,0.109,-10.219,0,80,0.0405,75.208,4,0.413
187,8TEEN,Khalid,198368,https://open.spotify.com/track/5bgwqaRSS3M8WHWruHgSL5,2018-01-29,0.225,American Teen,0.83,228600,0.585,False,https://i.scdn.co/image/3f2cc8df9f891830695c00446ce86bd892e60886,0.00209,1,0.0576,-5.802,1,78,0.0366,105.03,4,0.642
188,In Case You Didn't Know,Brett Young,197929,https://open.spotify.com/track/10M2Ex445zw585Ducldzkw,2018-01-29,0.386,Brett Young,0.607,224853,0.536,False,https://i.scdn.co/image/22387ed13918faed45c1600c31d5d3adf8a50b6a,0.0,10,0.102,-7.306,1,76,0.0305,147.986,4,0.434
189,Mi Gente,J Balvin,197792,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,2018-01-29,0.0148,Mi Gente,0.543,189440,0.677,False,https://i.scdn.co/image/d7568e93704a1bb56e863a6e3a186308ce166c60,6.21e-06,11,0.13,-4.915,0,25,0.0993,103.809,4,0.294
190,Portland,Drake,195512,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h,2018-01-29,0.0143,More Life,0.924,236615,0.444,True,https://i.scdn.co/image/3acc34a1f6b494f2a00ff916c54d6bc63fb7b0dc,0.0,1,0.26,-8.227,1,75,0.243,136.088,4,0.314
191,Losing Sleep,Chris Young,194943,https://open.spotify.com/track/6waqLPcT6ruMhmd36OhmFO,2018-01-29,0.0715,Losing Sleep,0.584,178253,0.621,False,https://i.scdn.co/image/4fcb08978b0c8d51e7fcb464c8e0b33d605c0fdd,1.68e-06,1,0.389,-5.703,1,70,0.0443,92.003,4,0.634
192,Tightrope,Michelle Williams,194870,https://open.spotify.com/track/0GVuLQtPXFaL18ijEOqoAa,2018-01-29,0.3,The Greatest Showman (Original Motion Picture Soundtrack),0.351,234360,0.331,False,https://i.scdn.co/image/4cf8ca7bf42c2ea957a27ef330a6744cda9a34e7,9.14e-06,9,0.0919,-10.316,1,77,0.0382,161.564,3,0.191
193,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,194862,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,2018-01-29,0.0329,Grateful,0.671,204173,0.672,True,https://i.scdn.co/image/f26e40fe6fd640f3106487566233e0f364b9dcb7,0.0,0,0.118,-3.094,0,77,0.0688,97.98,4,0.632
194,Heartache On The Dance Floor,Jon Pardi,193688,https://open.spotify.com/track/0w3Q14i073jLoew1hgJkwD,2018-01-29,0.0617,California Sunrise,0.594,205200,0.824,False,https://i.scdn.co/image/d4f0f0b83444822d2ebcd95b7e11caec8d2232d1,0.0,9,0.0861,-4.252,1,73,0.0458,116.005,4,0.671
195,Pills & Automobiles,Chris Brown,193095,https://open.spotify.com/track/5gx2E5aIXMRBellPZW1up5,2018-01-29,0.119,Heartbreak on a Full Moon,0.82,293435,0.696,True,https://i.scdn.co/image/2d30383f8061087e0377a8fd737e81f915057736,0.0,7,0.232,-4.918,0,63,0.182,144.981,4,0.617
196,20 Min,Lil Uzi Vert,192976,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng,2018-01-29,0.109,Luv Is Rage 2 (Deluxe),0.773,220587,0.75,True,https://i.scdn.co/image/ead73f726959b82d78c41d28ca41edfef92b1c87,0.0,8,0.174,-4.009,0,73,0.117,123.426,4,0.783
197,Get You (feat. Kali Uchis),Daniel Caesar,192060,https://open.spotify.com/track/7zFXmv6vqI4qOt4yGf3jYZ,2018-01-29,0.422,Freudian,0.658,278180,0.294,False,https://i.scdn.co/image/063c163e745f7791b052255131dc7ebd76a56507,5.2e-05,4,0.0749,-8.533,0,78,0.0321,74.038,4,0.358
198,Lust,Lil Skies,192026,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S,2018-01-29,0.138,Life of a Dark Rose,0.718,156000,0.767,True,https://i.scdn.co/image/e5eea949b07222706328ba45f8fa495e0cac94ef,0.0,9,0.114,-5.641,1,83,0.166,160.084,4,0.519
199,Look What You Made Me Do,Taylor Swift,191357,https://open.spotify.com/track/5troof8mcGO3AafoDbk1gc,2018-01-29,0.204,reputation,0.766,211853,0.709,False,https://i.scdn.co/image/39cb05d373ddb356dd8f5357810ab35fdec9f6e1,1.41e-05,9,0.126,-6.471,0,21,0.123,128.07,4,0.506
200,Do I Make You Wanna,Billy Currington,190331,https://open.spotify.com/track/3I7krC8kr0gFR7P6vInR1I,2018-01-29,0.122,Summer Forever,0.549,234306,0.751,False,https://i.scdn.co/image/fa30602fd48aac61c3d7039559982b745c384028,0.0,9,0.208,-5.423,1,71,0.0299,89.953,4,0.493
1,God's Plan,Drake,3922267,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,2018-01-30,0.0309,Scary Hours,0.758,198960,0.448,True,https://i.scdn.co/image/4d325967e5939d2eb62aaa5106178c12e6646a1f,8.67e-05,7,0.558,-9.441,1,33,0.103,77.176,4,0.373
2,Stir Fry,Migos,1400292,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf,2018-01-30,0.00299,Culture II,0.815,190288,0.816,True,https://i.scdn.co/image/dfc7c4f6f238bdd64f37c707e82a9b91cf3a0910,0.0,2,0.159,-5.474,1,81,0.269,181.967,4,0.498
3,Finesse (Remix) [feat. Cardi B],Bruno Mars,1192337,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i,2018-01-30,0.0185,Finesse (Remix) [feat. Cardi B],0.704,217289,0.859,False,https://i.scdn.co/image/056b3651a4483097848b5bf9f0b8903487a5b669,0.0,5,0.0215,-4.877,0,82,0.0996,105.115,4,0.926
4,rockstar,Post Malone,1123654,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx,2018-01-30,0.13,rockstar,0.577,218320,0.522,True,https://i.scdn.co/image/c9f894d676db96cae843252452bd5eb77562ce55,9.03e-05,5,0.142,-6.594,0,28,0.0984,159.772,4,0.119
5,Narcos,Migos,1066607,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK,2018-01-30,0.0146,Culture II,0.936,255379,0.588,True,https://i.scdn.co/image/dfc7c4f6f238bdd64f37c707e82a9b91cf3a0910,0.0,7,0.139,-6.948,0,80,0.136,124.987,4,0.238
6,The Middle,Zedd,1009036,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc,2018-01-30,0.171,The Middle,0.753,184732,0.657,False,https://i.scdn.co/image/81c4cbed06aa3d2d4ddb3470410268987ff1f6bd,0.0,7,0.112,-3.061,1,87,0.0449,107.01,4,0.437
7,I Fall Apart,Post Malone,946707,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,2018-01-30,0.0689,Stoney (Deluxe),0.556,223347,0.538,True,https://i.scdn.co/image/642a2144f2355ff17a0e0b9bb60e5013bafb59d9,0.0,8,0.196,-5.408,0,87,0.0382,143.95,4,0.291
8,All The Stars (with SZA),Kendrick Lamar,935036,https://open.spotify.com/track/12SJpYZEdj4kzWZ8FPFg4Y,2018-01-30,0.0322,All The Stars (with SZA),0.715,235540,0.62,True,https://i.scdn.co/image/479b42d4773a1c7ef0f5f0d977ac19864188401c,0.0142,5,0.0881,-5.428,0,22,0.0507,96.812,4,0.456
9,Ric Flair Drip (& Metro Boomin),Offset,916573,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,2018-01-30,0.149,Without Warning,0.88,172800,0.428,True,https://i.scdn.co/image/6f99ad07ebbfdc7667c6c18567349179c7200d76,5.07e-05,9,0.114,-8.28,1,85,0.206,100.007,4,0.333
10,Walk It Talk It,Migos,878872,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP,2018-01-30,0.0739,Culture II,0.909,276147,0.628,True,https://i.scdn.co/image/dfc7c4f6f238bdd64f37c707e82a9b91cf3a0910,0.0,2,0.108,-5.456,1,84,0.201,145.905,4,0.406
11,MotorSport,Migos,867344,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt,2018-01-30,0.0338,Culture II,0.896,303077,0.515,True,https://i.scdn.co/image/dfc7c4f6f238bdd64f37c707e82a9b91cf3a0910,0.0,2,0.317,-5.395,1,81,0.183,138.016,4,0.174
12,Mine,Bazzi,864312,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M,2018-01-30,0.014,Mine,0.716,133995,0.805,True,https://i.scdn.co/image/b625a050e7146e04216d1a632397a15e020996e6,3.1e-06,4,0.291,-3.839,1,24,0.0856,142.886,4,0.719
13,No Limit,G-Eazy,853620,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW,2018-01-30,0.0117,The Beautiful & Damned,0.838,245387,0.771,True,https://i.scdn.co/image/96c1f575bedeb1912ce2bd6f626802678f7f0f23,0.0,1,0.0853,-3.791,1,72,0.244,175.957,4,0.405
14,Havana,Camila Cabello,847526,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,2018-01-30,0.184,Camila,0.765,217307,0.523,False,https://i.scdn.co/image/ac7215afbceb58c8a7f3713eaf9d00ff3d959779,3.56e-05,2,0.132,-4.333,1,88,0.03,104.988,4,0.394
15,Bartier Cardi (feat. 21 Savage),Cardi B,832575,https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT,2018-01-30,0.000704,Bartier Cardi (feat. 21 Savage),0.909,224613,0.546,True,https://i.scdn.co/image/38d5f0bdee40654647ac762734a0934c1035a67d,0.000823,8,0.36,-7.513,1,66,0.175,138.043,4,0.0986
16,Never Be the Same,Camila Cabello,821143,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ,2018-01-30,0.181,Camila,0.637,226973,0.713,False,https://i.scdn.co/image/ac7215afbceb58c8a7f3713eaf9d00ff3d959779,0.000637,0,0.137,-4.333,1,80,0.0747,129.923,4,0.243
17,LOVE. FEAT. ZACARI.,Kendrick Lamar,804282,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As,2018-01-30,0.264,DAMN.,0.8,213400,0.585,True,https://i.scdn.co/image/72a11ced4752d3e6b9106839b650afc696c63d5a,0.0,10,0.153,-7.343,1,80,0.0924,126.058,4,0.779
18,Him & I (with Halsey),G-Eazy,753104,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4,2018-01-30,0.0534,The Beautiful & Damned,0.589,268867,0.731,True,https://i.scdn.co/image/96c1f575bedeb1912ce2bd6f626802678f7f0f23,0.0,2,0.308,-6.343,1,82,0.0868,87.908,4,0.191
19,Let You Down,NF,734506,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2018-01-30,0.33,Perception,0.659,212120,0.716,False,https://i.scdn.co/image/97f6161ae4533de136e1c76a7a1dd02445d03973,0.0,5,0.173,-5.673,0,30,0.111,148.015,4,0.437
20,PICK IT UP (feat. A$AP Rocky),Famous Dex,734493,https://open.spotify.com/track/3ncgNpxLoBQ65ABk4djDyd,2018-01-30,0.0149,Pick It Up (feat. A$AP Rocky),0.921,191252,0.467,True,https://i.scdn.co/image/0b39ecae5c03317c931740f36cc3a8846ea3a5e1,0.000238,1,0.334,-8.443,1,79,0.119,135.995,4,0.287
21,BBO (Bad Bitches Only),Migos,725040,https://open.spotify.com/track/4BHzHISX21PYwGXiBEUQ70,2018-01-30,0.044,Culture II,0.804,251859,0.774,True,https://i.scdn.co/image/dfc7c4f6f238bdd64f37c707e82a9b91cf3a0910,1.38e-06,4,0.217,-5.79,0,69,0.0638,161.955,4,0.493
22,XO TOUR Llif3,Lil Uzi Vert,666556,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,2018-01-30,0.00264,Luv Is Rage 2,0.732,182707,0.75,True,https://i.scdn.co/image/ead73f726959b82d78c41d28ca41edfef92b1c87,0.0,11,0.109,-6.366,0,86,0.231,155.096,4,0.401
23,Codeine Dreaming (feat. Lil Wayne),Kodak Black,665405,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J,2018-01-30,0.0652,Project Baby 2: All Grown Up (Deluxe),0.736,264532,0.604,True,https://i.scdn.co/image/8823604f48c7e5f3f5fa2e788005656b5cceaedd,6.43e-05,1,0.124,-7.357,0,77,0.222,155.007,4,0.574
24,Sky Walker (feat. Travis Scott),Miguel,657504,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf,2018-01-30,0.173,War & Leisure,0.674,259333,0.506,True,https://i.scdn.co/image/ab501873fbf2500af9f4094f165cece8a3f178c1,0.0,6,0.0866,-10.532,1,77,0.0434,145.965,4,0.183
25,HUMBLE.,Kendrick Lamar,648107,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,2018-01-30,0.000282,DAMN.,0.908,177000,0.621,True,https://i.scdn.co/image/72a11ced4752d3e6b9106839b650afc696c63d5a,5.39e-05,1,0.0958,-6.638,0,85,0.102,150.011,4,0.421
26,Diplomatic Immunity,Drake,647824,https://open.spotify.com/track/5goGDc74vVREyN8al8CkPh,2018-01-30,0.00534,Scary Hours,0.655,255840,0.839,True,https://i.scdn.co/image/4d325967e5939d2eb62aaa5106178c12e6646a1f,0.0,9,0.308,-5.076,0,11,0.443,74.867,4,0.55
27,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,645662,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn,2018-01-30,0.047,All Your Fault: Pt. 2,0.643,163870,0.783,False,https://i.scdn.co/image/c89ea26344e4eb73c641e9520d1df684c30722de,0.0,10,0.083,-6.458,1,85,0.0856,154.084,4,0.579
28,Candy Paint,Post Malone,635477,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf,2018-01-30,0.633,Candy Paint,0.765,229573,0.688,True,https://i.scdn.co/image/87bb2563d30f26a2ed7ed741584451c132375066,0.0,4,0.0734,-5.566,1,14,0.0841,90.013,4,0.434
29,Notice Me,Migos,635063,https://open.spotify.com/track/3OnOomd79OjqSYHchCQ6ht,2018-01-30,0.104,Culture II,0.796,233880,0.338,True,https://i.scdn.co/image/dfc7c4f6f238bdd64f37c707e82a9b91cf3a0910,1.12e-06,5,0.165,-9.754,0,76,0.315,166.0,4,0.474
30,IDGAF,Dua Lipa,634388,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,2018-01-30,0.0403,Dua Lipa (Deluxe),0.836,217947,0.544,True,https://i.scdn.co/image/3382e00150206b35b73097191ed6ecbcaa7a9a89,0.0,7,0.0824,-5.975,1,86,0.0943,97.028,4,0.51
31,Betrayed,Lil Xan,625833,https://open.spotify.com/track/6NWl2m8asvH83xjuXVNsuG,2018-01-30,0.416,Betrayed,0.823,187453,0.419,True,https://i.scdn.co/image/2ee9195ad4ba4fa83f1af30ae367405091dfc8b9,0.0,10,0.105,-10.358,0,77,0.165,119.958,4,0.277
32,Rewrite The Stars,Zac Efron,624043,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN,2018-01-30,0.0716,Rewrite The Stars,0.684,217440,0.619,False,https://i.scdn.co/image/4cf8ca7bf42c2ea957a27ef330a6744cda9a34e7,0.0,10,0.122,-7.005,1,74,0.0386,125.046,4,0.284
33,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,619763,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y,2018-01-30,0.0393,"Let Me Go (with Alesso, Florida Georgia Line & watt)",0.659,174800,0.717,False,https://i.scdn.co/image/05c542421f2f9808db5bc99a11fd77e003fc65aa,0.0,8,0.0769,-4.202,1,31,0.0581,103.036,4,0.71
34,Plain Jane,A$AP Ferg,615846,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9,2018-01-30,0.0651,Still Striving,0.797,173600,0.844,True,https://i.scdn.co/image/338e8f6a727ac686e3eb3de21a54c5ef6e10c68a,0.0,11,0.087,-5.482,1,80,0.275,170.142,4,0.52
35,Say Something,Justin Timberlake,610166,https://open.spotify.com/track/09ts3GnICqYEU5PkQCpJK3,2018-01-30,0.103,Say Something,0.707,278893,0.632,False,https://i.scdn.co/image/06ef45d49010cd24cd77f0115c402706a0310543,1.09e-05,10,0.0841,-7.031,1,63,0.0789,97.04,4,0.372
36,River (feat. Ed Sheeran),Eminem,603943,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD,2018-01-30,0.17,Revival,0.757,221013,0.748,True,https://i.scdn.co/image/a3f1610882a405a909f81526f068ab41357e1f60,0.0,8,0.0759,-5.794,0,30,0.473,90.052,4,0.693
37,Sick Boy,The Chainsmokers,593267,https://open.spotify.com/track/7jqDzXJS0K0Re8uphYNit0,2018-01-30,0.104,Sick Boy,0.548,193893,0.58,False,https://i.scdn.co/image/12328cad2427a0d5fd8559bd1f9d9728065ab75d,0.0,11,0.127,-7.524,0,23,0.121,180.066,4,0.462
38,Congratulations,Post Malone,570413,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,2018-01-30,0.215,Stoney (Deluxe),0.63,220293,0.804,True,https://i.scdn.co/image/642a2144f2355ff17a0e0b9bb60e5013bafb59d9,0.0,6,0.253,-4.183,1,86,0.0363,123.146,4,0.492
39,Young Dumb & Broke,Khalid,568129,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,2018-01-30,0.199,American Teen,0.798,202547,0.539,False,https://i.scdn.co/image/3f2cc8df9f891830695c00446ce86bd892e60886,1.66e-05,1,0.165,-6.351,1,85,0.0421,136.949,4,0.394
40,Bank Account,21 Savage,558570,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G,2018-01-30,0.0151,Issa Album,0.884,220307,0.346,True,https://i.scdn.co/image/e0c1774d0cea9d3f5761877e54b6156d48a8e398,7.04e-06,8,0.0871,-8.228,0,83,0.351,75.016,4,0.376
41,1-800-273-8255,Logic,548006,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,2018-01-30,0.57,Everybody,0.62,250173,0.574,True,https://i.scdn.co/image/3df14cbaac20470a0b8523420eeae52e6849960f,0.0,5,0.19,-7.788,0,83,0.0479,100.021,4,0.352
42,Perfect,Ed Sheeran,538212,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2018-01-30,0.163,÷ (Deluxe),0.599,263400,0.448,False,https://i.scdn.co/image/89aa98e9adeea8a55845e615f76a9e2eac120b39,0.0,8,0.106,-6.312,1,88,0.0232,95.05,3,0.168
43,Gang Gang,Migos,530001,https://open.spotify.com/track/6RKkHI2fkmgZq7uQPPav8f,2018-01-30,0.272,Culture II,0.635,181319,0.601,True,https://i.scdn.co/image/dfc7c4f6f238bdd64f37c707e82a9b91cf3a0910,0.0,2,0.112,-9.837,1,66,0.144,180.046,4,0.515
44,Nowadays (feat. Landon Cube),Lil Skies,527811,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp,2018-01-30,0.157,Life of a Dark Rose,0.745,203908,0.646,True,https://i.scdn.co/image/e5eea949b07222706328ba45f8fa495e0cac94ef,0.0,6,0.338,-6.987,0,76,0.17,79.993,4,0.46
45,Location,Khalid,502702,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,2018-01-30,0.33,American Teen,0.736,219080,0.449,False,https://i.scdn.co/image/3f2cc8df9f891830695c00446ce86bd892e60886,0.000162,1,0.0898,-11.462,0,83,0.425,80.126,4,0.326
46,This Is Me,Keala Settle,486197,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U,2018-01-30,0.00583,This Is Me,0.284,234707,0.704,False,https://i.scdn.co/image/4cf8ca7bf42c2ea957a27ef330a6744cda9a34e7,0.000115,2,0.0424,-7.276,1,70,0.186,191.702,4,0.1
47,Too Good At Goodbyes,Sam Smith,483995,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,2018-01-30,0.652,The Thrill Of It All (Special Edition),0.698,201000,0.375,False,https://i.scdn.co/image/518bbac98f1967daeee2c5ecb9f957f4fd415dbc,0.0,5,0.173,-8.279,1,84,0.0491,91.92,4,0.534
48,Gucci Gang,Lil Pump,473123,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc,2018-01-30,0.239,Lil Pump,0.936,124056,0.523,True,https://i.scdn.co/image/4d5883687a23b4b2b4a4c6ea940c84f11fb7fdee,0.0,5,0.117,-6.71,1,78,0.0597,119.889,4,0.699
49,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,471214,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH,2018-01-30,0.000874,"King's Dead (with Kendrick Lamar, Future & James Blake)",0.563,229670,0.717,True,https://i.scdn.co/image/d4a6afd50c327f549dda2e112985ee233f5bd908,0.0,1,0.183,-5.186,1,78,0.337,82.064,4,0.427
50,I Get The Bag (feat. Migos),Gucci Mane,470783,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0,2018-01-30,0.0232,Mr. Davis,0.89,233087,0.633,True,https://i.scdn.co/image/55823eb40a5a6293320d1a9411306254c5e1c90e,0.000343,11,0.0993,-5.475,1,79,0.168,139.948,4,0.425
51,New Rules,Dua Lipa,460649,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,2018-01-30,0.00261,Dua Lipa (Deluxe),0.762,209320,0.7,False,https://i.scdn.co/image/3382e00150206b35b73097191ed6ecbcaa7a9a89,1.56e-05,9,0.153,-6.021,0,86,0.0694,116.073,4,0.608
52,White Sand,Migos,460492,https://open.spotify.com/track/2KokOIKdw4zZutDil85Ugh,2018-01-30,0.0317,Culture II,0.833,202835,0.58,True,https://i.scdn.co/image/dfc7c4f6f238bdd64f37c707e82a9b91cf3a0910,0.0,5,0.272,-7.57,0,63,0.0824,142.104,4,0.419
53,Tell Me You Love Me,Demi Lovato,460041,https://open.spotify.com/track/5Htb1uFQ1KrkFXlefS8oGj,2018-01-30,0.0247,Tell Me You Love Me,0.516,236987,0.592,False,https://i.scdn.co/image/cb5af8e3c961e6ed13e18601410ee1f42a5c2e9e,0.0,3,0.181,-5.465,0,16,0.0566,82.05,4,0.271
54,Bodak Yellow,Cardi B,450371,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM,2018-01-30,0.0672,Bodak Yellow,0.929,223962,0.723,True,https://i.scdn.co/image/c6f9f7b2e71ae63388ec99bcc658eb173ed97bcc,0.0,11,0.346,-5.792,0,73,0.109,125.022,4,0.458
55,Roll In Peace (feat. XXXTENTACION),Kodak Black,448707,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI,2018-01-30,0.0306,Project Baby 2,0.747,213132,0.524,True,https://i.scdn.co/image/3d461dd2722e109db7e55b69ab8cd6fbfd6041b0,0.0,10,0.2,-6.807,0,82,0.245,140.053,4,0.363
56,Supastars,Migos,445693,https://open.spotify.com/track/7yt6eiZQCkVFEzwGp4Pbor,2018-01-30,0.25,Culture II,0.781,293138,0.676,True,https://i.scdn.co/image/dfc7c4f6f238bdd64f37c707e82a9b91cf3a0910,0.0,1,0.0783,-4.387,1,63,0.0596,75.944,4,0.328
57,Wanted You (feat. Lil Uzi Vert),NAV,445325,https://open.spotify.com/track/790MhTXPFrYkrqCKvpg4t1,2018-01-30,0.168,Wanted You (feat. Lil Uzi Vert),0.793,228080,0.718,True,https://i.scdn.co/image/c4d1617d666f928a05eade9a660a97755f2a4b8d,0.0,9,0.241,-4.966,0,75,0.0547,146.885,4,0.649
58,Wolves,Selena Gomez,441540,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC,2018-01-30,0.139,Wolves,0.715,197993,0.802,False,https://i.scdn.co/image/e2e2cfcda75efbbeab4dce8a6bc3e3b6e0464cf6,0.0,11,0.177,-4.647,0,30,0.0394,124.989,4,0.327
59,Silence,Marshmello,418905,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,2018-01-30,0.256,Silence,0.52,180823,0.761,False,https://i.scdn.co/image/575096dbcc1e23cca60ec973168fa4cc16a4c4de,4.96e-06,4,0.17,-3.093,1,84,0.0853,141.971,4,0.286
60,Jocelyn Flores,XXXTENTACION,418031,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2018-01-30,0.469,17,0.872,119133,0.391,True,https://i.scdn.co/image/46bc351f18dbb3dddcf451fa962737c3a2aff0ff,4.13e-06,0,0.297,-9.144,0,90,0.242,134.021,4,0.437
61,Redbone,Childish Gambino,416728,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y,2018-01-30,0.172,"""Awaken, My Love!""",0.745,326933,0.356,True,https://i.scdn.co/image/7fc3038cd640421f0b9f943a3854075227dc9b35,0.00943,1,0.123,-10.425,1,81,0.0941,160.033,4,0.607
62,Thunder,Imagine Dragons,415299,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,2018-01-30,0.00683,Evolve,0.6,187147,0.81,False,https://i.scdn.co/image/37ffb5905818e873b3b7905274669b8a5d277810,0.21,0,0.155,-4.749,1,30,0.0479,167.88,4,0.298
63,goosebumps,Travis Scott,414430,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,2018-01-30,0.0847,Birds In The Trap Sing McKnight,0.841,243837,0.728,True,https://i.scdn.co/image/ea447323073c2208e8cf64b0fc3250cc37c71c6c,0.0,7,0.149,-3.37,1,85,0.0484,130.049,4,0.43
64,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,404180,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc,2018-01-30,0.617,Luv Is Rage 2,0.703,221747,0.757,True,https://i.scdn.co/image/ead73f726959b82d78c41d28ca41edfef92b1c87,0.0,1,0.106,-3.612,1,80,0.05,82.008,4,0.696
65,DNA.,Kendrick Lamar,404142,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj,2018-01-30,0.00454,DAMN.,0.638,185947,0.523,True,https://i.scdn.co/image/72a11ced4752d3e6b9106839b650afc696c63d5a,0.0,1,0.0842,-6.664,1,81,0.357,139.913,4,0.422
66,Miss You (with Major Lazer & Tory Lanez),Cashmere Cat,394141,https://open.spotify.com/track/0as7lPxkBPctZ7uVmchRNM,2018-01-30,0.231,Miss You (with Major Lazer & Tory Lanez),0.753,186231,0.646,False,https://i.scdn.co/image/52a6f220165689468f56abf309e3833630cccab5,0.0012,1,0.0961,-4.564,1,18,0.0973,100.0,4,0.438
67,BUTTERFLY EFFECT,Travis Scott,387994,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX,2018-01-30,0.0714,BUTTERFLY EFFECT,0.763,190678,0.598,False,https://i.scdn.co/image/b64598a5480c6a0bf81e36694437ef8e188509bf,0.0,11,0.112,-6.865,1,30,0.0539,140.987,4,0.182
68,Fuck Love (feat. Trippie Redd),XXXTENTACION,385095,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,2018-01-30,0.0172,17,0.797,146520,0.533,True,https://i.scdn.co/image/46bc351f18dbb3dddcf451fa962737c3a2aff0ff,0.000152,0,0.103,-9.74,0,87,0.0412,131.036,4,0.329
